,score,awards,symbol,date
11358,103,0,NFLX,2021-01-22
11245,1,0,NEO,2021-01-22
2065,2,0,MNKD,2021-01-22
1890,256,0,LOOK,2021-01-22
9978,48,1,KTOS,2021-01-22
11924,4,0,PETS,2021-01-22
13552,1,0,STLD,2021-01-22
7421,84,0,EYES,2021-01-22
3649,829,0,TSLA,2021-01-22
7469,11,0,FANG,2021-01-22
657,8,0,ELSE,2021-01-22
13505,1,0,STEM,2021-01-22
7527,296,0,FAST,2021-01-22
7545,15,0,FATE,2021-01-22
3592,60,0,TRUE,2021-01-22
3567,32,0,TRIP,2021-01-22
7598,215,0,FB,2021-01-22
13444,12,0,SRPT,2021-01-22
645,3,0,ELON,2021-01-22
3534,9,0,TQQQ,2021-01-22
13417,14,0,SRNE,2021-01-22
7733,4,0,FISH,2021-01-22
7745,5,0,FISV,2021-01-22
13375,7,0,SQQQ,2021-01-22
7778,19,0,FIVE,2021-01-22
7803,0,0,FIZZ,2021-01-22
730,138,0,ETC,2021-01-22
7842,34,0,FLAT,2021-01-22
13319,22,0,SPWR,2021-01-22
7901,6,0,FLWS,2021-01-22
753,8,0,EYES,2021-01-22
7914,74,0,FOLD,2021-01-22
7708,3,0,FEYE,2021-01-22
7392,-2,0,EXPE,2021-01-22
13573,2,0,STX,2021-01-22
3686,1,0,TXN,2021-01-22
13898,31,0,TQQQ,2021-01-22
3909,0,0,WOOF,2021-01-22
6913,228,1,DRIV,2021-01-22
512,3,0,CSCO,2021-01-22
6925,37,0,DRYS,2021-01-22
13844,105,0,TOWN,2021-01-22
3868,105,0,WIN,2021-01-22
6998,3,0,EA,2021-01-22
7021,0,0,EARS,2021-01-22
571,27,0,DASH,2021-01-22
13803,1,0,TOPS,2021-01-22
3838,1,0,WDC,2021-01-22
3828,4,0,WBA,2021-01-22
7057,4,0,EBAY,2021-01-22
13787,1,0,TNXP,2021-01-22
13772,38,0,TINY,2021-01-22
7091,2,0,EGOV,2021-01-22
13752,14,0,TIGR,2021-01-22
7143,76,0,ELON,2021-01-22
7175,238,1,ELSE,2021-01-22
13686,10,0,TECH,2021-01-22
7214,91,0,ENG,2021-01-22
7262,18,0,ENPH,2021-01-22
13643,258,0,TEAR,2021-01-22
7316,34,0,ERIC,2021-01-22
13615,936,0,TAX,2021-01-22
7349,39,0,ETC,2021-01-22
13280,19,0,SPPI,2021-01-22
13912,4,0,TRCH,2021-01-22
13273,1,0,SPLK,2021-01-22
770,18,0,FANG,2021-01-22
8497,32,0,GLAD,2021-01-22
922,24,0,FLAT,2021-01-22
3157,57,0,SHIP,2021-01-22
8531,5,0,GOGO,2021-01-22
12889,1,0,SBUX,2021-01-22
8583,309,1,GOLD,2021-01-22
3105,11,0,SBUX,2021-01-22
8637,737,0,GOOD,2021-01-22
940,-1,0,FORD,2021-01-22
12830,301,0,SAVE,2021-01-22
8692,2,0,GOOG,2021-01-22
3068,10,0,SAVE,2021-01-22
12950,1,0,SFM,2021-01-22
8738,9,0,GOOGL,2021-01-22
981,9,0,FREE,2021-01-22
3032,58,0,SALE,2021-01-22
8812,58,0,GROW,2021-01-22
12771,488,0,SALE,2021-01-22
8852,2,0,GRVY,2021-01-22
2990,26,0,ROLL,2021-01-22
12734,1,0,SAFM,2021-01-22
12727,1,0,SABR,2021-01-22
8938,40,0,HA,2021-01-22
1023,2,0,FUEL,2021-01-22
8948,35,0,HALL,2021-01-22
8958,7,0,HALO,2021-01-22
8771,8,0,GPRO,2021-01-22
913,3,0,FIZZ,2021-01-22
8468,1,0,GILD,2021-01-22
3176,9,0,SIRI,2021-01-22
7966,25,0,FORM,2021-01-22
